,tweet_id,created_at,full_text,user_id,tweet_type,retweeted_id
0,1532424223771222016,Thu Jun 02 18:09:40 +0000 2022,"Foreign Affairs and East African Cooperation Minister, @Amb_Mulamula participated in the commemorations of UN Peace keepers day held in Dar es Salaam. This year’s theme; “People. Peace. Progress. The Power of Partnerships” @UN, @ZMilisic https://t.co/XBgu1FkuLS",1089855140407005185,Retweet,1532303039746527233
0,1532424223632654336,Thu Jun 02 18:09:40 +0000 2022,Adult life is constantly saying to your friends let’s do something soon and suddenly 6 months have gone by,1421858247233867777,Retweet,1532086748255338497
0,1532424223586516992,Thu Jun 02 18:09:40 +0000 2022,"The gunman who killed 10 African Americans in Buffalo’s indicted on 25 counts including murder, &amp; terrorism in the worst racist attack in RECENT American history. #Uvalde overwhelmed this case in the news but people are still grieving in Buffalo. Remember them. #ItsTheGunsStupid",1978059260,Retweet,1532355168846610434
0,1532424223515414529,Thu Jun 02 18:09:40 +0000 2022,"Enko Education, a network of African international schools, has closed $5.8 million Series B round led by Adiwale Partners and followed by the Steyn Capital family office, existing institutional investors Proparco, Investisseurs et Partenaires... https://t.co/rHKAcl0sQg",972583830384099328,Retweet,1532421678076252160
0,1532424223343448064,Thu Jun 02 18:09:40 +0000 2022,I truly hate adult hood,1519842255988740102,Original Tweet,
0,1532424222877917185,Thu Jun 02 18:09:40 +0000 2022,The well-known South African businessman Meyer Kahn has died,402164560,Retweet,1532332650152742914
0,1532424222487859200,Thu Jun 02 18:09:40 +0000 2022,"From the new video! In the garage between the cars, there was anal plug in my slave's hole all day anyway, I should fill his ass with my hot jizz! As I fucked, I pulled his belt around his neck to force out the best pose. It was a quick and hard fucking!
➡️https://t.co/tLQYneOuFv https://t.co/x5DT1lsrbL",1427416640317235202,Retweet,1532343435298017283
0,1532424222353543168,Thu Jun 02 18:09:40 +0000 2022,"If Allah hadn’t covered our sins, no one would want to sit with us.

Sufyan ibn ʽUyaynah - Shu’b al-Eeman (v. 6, p. 290)",1528117424213483521,Retweet,1532415806021283842
0,1532424222336700416,Thu Jun 02 18:09:40 +0000 2022,So when was someone gonna tell me that writing residencies are like adult summer camp?! #finishthediss #homeralaska,985259114447204352,Original Tweet,
0,1532424222290522112,Thu Jun 02 18:09:40 +0000 2022,Adult life is constantly saying to your friends let’s do something soon and suddenly 6 months have gone by,807380034247766017,Retweet,1532086748255338497
0,1532424221410086913,Thu Jun 02 18:09:40 +0000 2022,"Dear Allah, I just say wanna thank you. Thank you for everything that you do for me. You're waking me up every single day. So that i can become a better person of myself. I sometimes forget about you. And you continued to bless me",1313446539402997760,Original Tweet,
0,1532424220893843457,Thu Jun 02 18:09:39 +0000 2022,"Under Abbott, Texas has experienced 4 of the 30 deadliest mass shootings in American history. 

How did he respond? By making it easier for another one to happen.

How do we respond? By voting him out and preventing the next one.",1497341461804716032,Retweet,1531841243961085952
0,1532424220663238660,Thu Jun 02 18:09:39 +0000 2022,An angry crowd tries to lynch the Italian Minister of Health. https://t.co/Z1XDqmcOH3,1493015929126588416,Retweet,1532372845262782464
0,1532424220176547840,Thu Jun 02 18:09:39 +0000 2022,"Join #MEXC AMA with @lyons_800 at 1pm UTC today in our North American Telegram group: https://t.co/D97YqyC1hj

10ppl * 500 $VRYNT giveaway:
✅Follow @MEXC_Global  &amp; @VRYNT_
✅Like, RT &amp; Tag 3 frds
✅Sign up: https://t.co/sYAwe4hlTF

More rewards for grabs at live #AMA! https://t.co/qPBJSWiTn2",1467496858188607490,Retweet,1531494893666742272
0,1532424219845349380,Thu Jun 02 18:09:39 +0000 2022,"Think abo fic coming in the next hr or so, just wanna see if y’all like it or somethin",1220868593505787906,Original Tweet,
0,1532424219660795904,Thu Jun 02 18:09:39 +0000 2022,@OnThemTread @scottwongDC @21WFMJ I am not American lol,23694562,Reply Tweet,
0,1532424219480494080,Thu Jun 02 18:09:39 +0000 2022,South Africa president Cyril Ramaphosa accused of kidnapping and bribery https://t.co/PkXrbcxRMs,709573759,Retweet,1532369221296046080
0,1532424219107151873,Thu Jun 02 18:09:39 +0000 2022,"İt's my little rant because recently I had horrible tic attacks and couldn't breathe for so long and my paranoid thoughts came again. I felt horrible and I am angry at myself and antis
İt's bizzare that they go so far to hurt real people just for sake of fiction",1339035849137287170,Reply Tweet,
0,1532424218691915776,Thu Jun 02 18:09:39 +0000 2022,So basically Trump along with his family and closest friends were the victims of the biggest political spying operation in American history and nobody's going to prison over it.,874788159548215299,Retweet,1532052347370848259
0,1532424218226352129,Thu Jun 02 18:09:39 +0000 2022,“The South African government is literally taxing us into poverty”,1111867154754949120,Retweet,1532247410860343297
0,1532424218054250496,Thu Jun 02 18:09:39 +0000 2022,"Every time I go to the OBGYN, I get extremely angry because why do they fight you on wanting to get tested for herpes?!? Yes, I know the statistics. Yes, I know most adults have been exposed to the virus. No, that won’t change my mind. Give me the damn test!!!!",1466276954,Retweet,1532011573077848066
0,1532424217869832197,Thu Jun 02 18:09:39 +0000 2022,"Before Roe v Wade, just 11% of women ages 25 to 44 had a college degree. Over half didn't have a job. Roughly 80% were married and had children. 

These stats from @helloeujin @rachsieg @tmellnik are indicators of how the right to abortion allowed women to choose different lives. https://t.co/e9ufkBkw5N",2773390465,Retweet,1532417746058854401
0,1532424217748201478,Thu Jun 02 18:09:39 +0000 2022,American teenager Coco Gauff crushed Italy's Martina Trevisan 6-3 6-1 to become the youngest French Open finalist in 21 years and set up a showcase clash with world number one Iga Swiatek https://t.co/bQj6EABpYe,1398868591219515394,Retweet,1532401549070290946
0,1532424217744093185,Thu Jun 02 18:09:39 +0000 2022,"Electricity base tariff increased by 7.9Rs Petrol price increased by another 30Rs
Subsidies from the utility stores removed

This will make life hell for people

Pakistan just few steps away from a disater 

Allah have mercy On us 

The more they stay they will create havoc",891354117389651969,Retweet,1532403022059405313
0,1532424217693659136,Thu Jun 02 18:09:39 +0000 2022,Adult life is constantly saying to your friends let’s do something soon and suddenly 6 months have gone by,884893708465963008,Retweet,1532086748255338497
0,1532424217471373317,Thu Jun 02 18:09:39 +0000 2022,wild how angry chronically online people get over nothing https://t.co/blXwDrHVBQ,1247816425139507201,Retweet,1532248075388874752
0,1532424217437818889,Thu Jun 02 18:09:39 +0000 2022,"@kattenbarge @kodeerants This was about defamation, she was found guilty of that!. capable of taking pictures of him in compromising situations and had none of her injured body or even medical records to support her allegations of abuse.",1220740451956875264,Reply Tweet,
0,1532424217286823954,Thu Jun 02 18:09:39 +0000 2022,wild how angry chronically online people get over nothing https://t.co/blXwDrHVBQ,1263853405283520514,Retweet,1532248075388874752
0,1532424217160990727,Thu Jun 02 18:09:39 +0000 2022,“Depp’s core claim — women advance their careers by accusing powerful men of abuse — doesn’t even hold up to the evidence…Heard is ruined; Depp is in pre-production for his next role; other alleged abusers are already copying his legal strategy.” https://t.co/OPTMIJEXnl,436619860,Retweet,1532421281072746497
0,1532424216645013504,Thu Jun 02 18:09:38 +0000 2022,"My sissy angry reaction bcz She used to visit My house daily and get drilled all her holes and pressing her horns..now the  sizes were bigger than his classmates 
@snehasissy24 @Keertha_sissy @RaashiSissy https://t.co/HNvG1bVa1S",1489887369184813056,Original Tweet,
0,1532424216364077067,Thu Jun 02 18:09:38 +0000 2022,“You think we don’t have hearts?” an angry Louie Gohmert says to Democrats at House Judiciary meeting on guns,1401614227115327491,Retweet,1532396657022836737
0,1532424216125001739,Thu Jun 02 18:09:38 +0000 2022,#jungkook : instagram makes me angry😠 https://t.co/izUGwym1S8,1121992500909105154,Retweet,1532074856853827584
0,1532424215730737162,Thu Jun 02 18:09:38 +0000 2022,@angie_cfc I love 🇪🇸,1214192128483414019,Reply Tweet,
0,1532424215118368788,Thu Jun 02 18:09:38 +0000 2022,"“johnny is officially innocent!” no he isn’t. He won a case saying his career was damaged by amber writing a piece about her abuse, he is still legally a “wife beater” as he lost the UK case. this was to silence victims and you all support it bc you don’t truly stand w victims",155546770,Retweet,1532083464610189312
0,1532424214636023810,Thu Jun 02 18:09:38 +0000 2022,"What is the aim of Tehreek Dawat-e-Faqr❓

🌟 The main aim of this Sufi movement ""Tehreek Dawat-e-Faqr"" is the revival of a strong spiritual relationship between Allah and Muslims based on Ishq-e -Haqeeqi (Divine love). ❤️❤️❤️

https://t.co/rRRlBsk6ru
#sultanulashiqeen",1466834252356538370,Retweet,1525428992454664193
0,1532424214602469382,Thu Jun 02 18:09:38 +0000 2022,"Electricity base tariff increased by 7.9Rs Petrol price increased by another 30Rs
Subsidies from the utility stores removed

This will make life hell for people

Pakistan just few steps away from a disater 

Allah have mercy On us 

The more they stay they will create havoc",3180846103,Retweet,1532403022059405313
0,1532424214342299648,Thu Jun 02 18:09:38 +0000 2022,Just posted a photo @ Whitney Museum of American Art https://t.co/arfqTlRBVf,11438742,Original Tweet,
0,1532424214321451008,Thu Jun 02 18:09:38 +0000 2022,"The World Health Organization expects the number of Covid-19 deaths in its Africa region to fall sharply this year, compared with 2021, the agency said on Thursday. https://t.co/vTHN2Pxuwz",1463611489,Retweet,1532423820023418881
0,1532424214136905728,Thu Jun 02 18:09:38 +0000 2022,South Africa has to detach from the West or face native extinction https://t.co/PiR6fIhhbp,726780470529298432,Retweet,1532296286153605121
0,1532424213532798977,Thu Jun 02 18:09:38 +0000 2022,"Imagine you lived in a quaint, quiet village comprising of about 700 residents.

Then imagine the government announced it was about to house 1500 Middle Eastern and North African migrants right on your doorstep.

Oh shit!

https://t.co/bwKhR70KoL",933893990633447424,Retweet,1532421447309828099
0,1532424213255966721,Thu Jun 02 18:09:38 +0000 2022,"Since taking office, the economy under President @JoeBiden has added 545,000 manufacturing jobs—more than in any year in nearly 30 years.

We are entering a historic American manufacturing boom.",603026850,Retweet,1532409218564866048
0,1532424212249464842,Thu Jun 02 18:09:37 +0000 2022,he won a defamation case this does not mean he proved he didn’t abuse her btw,980795462562263041,Retweet,1532085279045079044
0,1532424212186509312,Thu Jun 02 18:09:37 +0000 2022,Wild to me how the internet suddenly forgot he has a well documented history of violence and substance abuse that was so out of control it delayed filming of several of his movies and blew up their budgets. https://t.co/LX0kLwvd7J,2646477123,Retweet,1532140939468165121
0,1532424211133779969,Thu Jun 02 18:09:37 +0000 2022,May Allah bless us and open doors of opportunities for us amin.,393948128,Retweet,1532391206285676546
0,1532424210714267648,Thu Jun 02 18:09:37 +0000 2022,@Douglas08042332 @JDCocchiarella You won't see or hear the armed drone. No. You will never be armed like the American military. Free speech and the right to a well regulated militia.,715032348,Reply Tweet,
0,1532424210605346817,Thu Jun 02 18:09:37 +0000 2022,"Since taking office, the economy under President @JoeBiden has added 545,000 manufacturing jobs—more than in any year in nearly 30 years.

We are entering a historic American manufacturing boom.",1220147439480516609,Retweet,1532409218564866048
0,1532424210559037440,Thu Jun 02 18:09:37 +0000 2022,"Imagine you lived in a quaint, quiet village comprising of about 700 residents.

Then imagine the government announced it was about to house 1500 Middle Eastern and North African migrants right on your doorstep.

Oh shit!

https://t.co/bwKhR70KoL",881488341912346624,Retweet,1532421447309828099
0,1532424210525704192,Thu Jun 02 18:09:37 +0000 2022,NEW: US technology is crucial for Russia’s weapons. But the export controls imposed by Biden after Putin invaded Ukraine are leading to a degeneration of the arms &amp; the military. An important new economic weapon for US &amp; allies. w/ @AnaSwanson @johnismay. https://t.co/ty58kYrMkD,17647477,Retweet,1532408242671861762
0,1532424210513022978,Thu Jun 02 18:09:37 +0000 2022,if u betting on a domestic abuse trial u prolly got a problem 💀 https://t.co/w1dJuFim4P,1041996912004673536,Retweet,1532227900866543617
0,1532424210479468547,Thu Jun 02 18:09:37 +0000 2022,"#LGBTQ+ youth are at an increased risk of homelessness if they do not feel welcome in their homes or communities. 

Children who frequently run away, have experienced sexual abuse and/or have been stigmatized by family members for identifying as LGBTQ+ #Pride https://t.co/LgnYfxEGsq",1135191897423732736,Retweet,1532379585559638022
0,1532424210261344256,Thu Jun 02 18:09:37 +0000 2022,African mothers should teach their children how to hustle. Crying in churches and making these pastors richer by the week doesn't get the family out poverty. Hard and wise work is what they need.,1250718601344159746,Original Tweet,
0,1532424209913237506,Thu Jun 02 18:09:37 +0000 2022,".@MattWalshBlog brings new meaning to the phrase ""own the libs."" 😂

https://t.co/KC3nUA2FqH",1462602007672459270,Retweet,1532415052917129216
0,1532424209871294471,Thu Jun 02 18:09:37 +0000 2022,"Every American should be able to own a home. When Pulte Homes figures out how to crack this code, they will move from 4th place to 1st place.",299427496,Retweet,1532088338534244352
0,1532424209850413057,Thu Jun 02 18:09:37 +0000 2022,"People are angry with PM Modi that he tweeted about sudden demise of singer KK but not  #SiddhuMoosewala

Moosewala promoted gang-gun culture, openly supported Khalistanis, provoked people to get into riots, wished for death of our democratically elected PM. How’s he a legend?",1079815104604991488,Retweet,1532005981093343236
0,1532424209841983488,Thu Jun 02 18:09:37 +0000 2022,"#Reminder @SecBlinken
Def'n of #genocide
-Killing members of group
-Causing serious bodily/mental harm
-Deliberately inflicting physical destruction
-Imposing measures intended 2 prevent births
-children abuse 
#Ethiopia has committed all z above
#CallItAGenocide #TigrayGenocide",1496121132818259977,Retweet,1532287406212259842
0,1532424209732878337,Thu Jun 02 18:09:37 +0000 2022,"You have to be peaceful to get peace. If you are angry and combative, well, that is not going to help. Please send out the strongest energy of love, peace and belief to the world. We will still be too late to save some lives. But we don't have much option.",1501311517207191555,Retweet,1532406756848111619
0,1532424209334509573,Thu Jun 02 18:09:37 +0000 2022,"These are photos by South African photographer Paul Shiakallis of the Queens of Marok - marok meaning “rocker” in Setswana. 

These women defy the patriarchal standard set for them in spite of constant pushback, and inspire me to no end. Wanted to share the beauty + strength‼️ https://t.co/tcepLVEcAg",2367760268,Retweet,1532370859050123268
0,1532424208952741888,Thu Jun 02 18:09:37 +0000 2022,#jungkook : instagram makes me angry😠 https://t.co/izUGwym1S8,1446944178487824391,Retweet,1532074856853827584
0,1532424208751403008,Thu Jun 02 18:09:37 +0000 2022,@TristanSnell Bill Barr was an American DISGRACE IN OUR @TheJusticeDept  Hold him accountable!!!,1280399652,Reply Tweet,
0,1532424208663425024,Thu Jun 02 18:09:37 +0000 2022,"At this moment, I am not sure where we are heading as a nation?

#Petrol 210/litre, electricity is 18-19/unit, basic commodities and inflation are at an all time high.

I am lucky that our family can barely make ends meet but what about those below us? May ALLAH help us all.",1363345847870623749,Retweet,1532416106631135232
0,1532424208659415041,Thu Jun 02 18:09:37 +0000 2022,"220601 Yixing’s studio 

“We wish every adult to always have a corner in their heart for their young self: the most adorable and innocent little kid that believes and looks forward to the world.
#LayZhang #Yixing @layzhang https://t.co/BNAsW0owxl",928722510601887745,Retweet,1531896275938988032
0,1532424208617197569,Thu Jun 02 18:09:37 +0000 2022,@Haryormidey_10 @David_pattt You are tweeting too much abuse now. Cut it off,1417212999765483532,Reply Tweet,
0,1532424207967002624,Thu Jun 02 18:09:36 +0000 2022,"@toadmeister It’s in Africa, it’s difficult to comprehend why IC leaders are ignoring atrocities being committed against 7 million in Tigray. The only half working Ayder Hospital in Tigray is Now closed due to lack of medicine &amp; Power outage. Please help us  #EndTigraySiege @StateDept @hrw",1442564532568690693,Reply Tweet,
0,1532424207845531653,Thu Jun 02 18:09:36 +0000 2022,South Africa president Cyril Ramaphosa accused of kidnapping and bribery https://t.co/PkXrbcxRMs,832279423068016640,Retweet,1532369221296046080
0,1532424207325347846,Thu Jun 02 18:09:36 +0000 2022,@DuragJoe Het was reactive abuse,1345930900299771906,Reply Tweet,
0,1532424207153344512,Thu Jun 02 18:09:36 +0000 2022,"#परमेश्वरकबीरांचा_मार्ग
Who is Allah ?
Where does He live ?
How does He look like ?
Who has seen Him ?
👉 Last Prophet Sant Rampal Ji
👉 For more Information Visit Sant Rampal Ji Maharaj YouTube Channel
Kabir Prakat Diwas 14June https://t.co/MsaZ1x3Jy1",1396857062072590338,Retweet,1532424088198664192
0,1532424207077888002,Thu Jun 02 18:09:36 +0000 2022,"I just wanted to draw something sad and cute in their adult versions 🐻❤ 
#BrawlStars #BrawlStarsArt https://t.co/7dHk8Xi4cK",1385313275219304448,Retweet,1532108117680476160
0,1532424206733873152,Thu Jun 02 18:09:36 +0000 2022,@Angry_Polak You do give a lot,834385055220953088,Reply Tweet,
0,1532424206226444292,Thu Jun 02 18:09:36 +0000 2022,"💥BREAKING: World Bank disapproves Central African Republic’s #Bitcoin adoption. 

Really? Too bad...🖕😎🖕",1484640002860584960,Retweet,1532302384159985665
0,1532424206142558210,Thu Jun 02 18:09:36 +0000 2022,"@BoobSnooty @JesseThorn @BlueShieldCA I grew up with KP and have had a hard time as an adult learning how other health systems ""work"" - I loved how connected everything was from my patient's perspective",15362107,Reply Tweet,
0,1532424206004146183,Thu Jun 02 18:09:36 +0000 2022,"Patriarchy is like an abusive boyfriend. It lovebombs women who are willing to overlook the red flags, violent outbursts, other victims. It makes these women feel special, like princesses. It promises to cherish and protect. Until it gets what it wants and then the abuse starts.",1444652237758869509,Retweet,1532421592155934720
0,1532424205949620226,Thu Jun 02 18:09:36 +0000 2022,“Depp’s core claim — women advance their careers by accusing powerful men of abuse — doesn’t even hold up to the evidence…Heard is ruined; Depp is in pre-production for his next role; other alleged abusers are already copying his legal strategy.” https://t.co/OPTMIJEXnl,17227739,Retweet,1532421281072746497
0,1532424205534478337,Thu Jun 02 18:09:36 +0000 2022,"Poison Ivy (musician) Kristy Marlana Wallace (born February 20, 1953), known as Poison Ivy or Poison Ivy Rorschach, is a guitarist, songwriter, arranger, producer, and occasional vocalist who co-founded the American psychobilly band The Cramps . https://t.co/g23Lbu3CIX",44743577,Reply Tweet,
0,1532424205509218305,Thu Jun 02 18:09:36 +0000 2022,"@ianbremmer @davidhogg111 psa: yes, listen to this, and all immigrants, both legal and illegal, should be returned to their home countries for their own safety. we can’t allow american violence to further hurt non-americans anymore",1400096884014960648,Reply Tweet,
0,1532424205484056577,Thu Jun 02 18:09:36 +0000 2022,if u betting on a domestic abuse trial u prolly got a problem 💀 https://t.co/w1dJuFim4P,452280828,Retweet,1532227900866543617
0,1532424204825419781,Thu Jun 02 18:09:36 +0000 2022,"NEW: Republican Congressman Billy Long blames mass shootings on abortion: “Life has no Value to a lot of these folks”

There’s no bottom.",1398343823877492742,Retweet,1532329370609668096
0,1532424204808704000,Thu Jun 02 18:09:36 +0000 2022,"On the route to bankruptcy! Allah reham kar is mulk pr aur is mulk k gareeb pr. We want immediate elections! That is the only solution left for Pakistan. 
#حقیقی_آزادی_حق_ہمارا 
#Pakistan https://t.co/PaxBNn593W",1036576599905329155,Original Tweet,
0,1532424204477419531,Thu Jun 02 18:09:36 +0000 2022,"You see the #cutForAmber movement, it's a common practice with women in the West. When they're not having their way with men, they cut themselves, then call the cops on the men and claim abuse. Shey, they told you ppl to fear women?",1683884400,Retweet,1532380916458442752
0,1532424204368367630,Thu Jun 02 18:09:36 +0000 2022,"Random but good to know: ""...  22 nations on the (African) continent already use renewables as their main source of electricity ..."" (FT)",61867966,Retweet,1532419473398980614
0,1532424204032811009,Thu Jun 02 18:09:35 +0000 2022,Adult life is constantly saying to your friends let’s do something soon and suddenly 6 months have gone by,1028765392955756546,Retweet,1532086748255338497
0,1532424204028547072,Thu Jun 02 18:09:35 +0000 2022,"Right now, everything is at stake: the right to choose, the right to vote, the right for all people to reclaim the American Dream. 

I have spent my career standing up to criminals and those who abuse their power. In Congress I will stand up for democracy and our rights. #DG4NY",271285594,Retweet,1531983136007106561
0,1532424203894288385,Thu Jun 02 18:09:35 +0000 2022,"This is blowing people’s minds, so as an amateur historian and sociologist I’m going to try to explain this development/ cultural artifact. https://t.co/vNF0MMpMFK",340755059,Retweet,1530956689855217665
0,1532424203604983811,Thu Jun 02 18:09:35 +0000 2022,"1st teaser of Netflix ""Oni: Thunder God's Tale"" american/japanese CG animated series by Dice Tsutsumi &amp; @TonkoHouse studio (The Dam Keeper), and writer Mari Okada (Maquia, Anohana, A Whisker Away).
Full teaser &gt;&gt; https://t.co/vA4HfDgCCc https://t.co/AcBWXViVvX",1417913903779094528,Retweet,1532348284357988353
0,1532424202963275778,Thu Jun 02 18:09:35 +0000 2022,"@MarshaBlackburn TO ALL YOU DEMOCRATS THAT CHEATED THE PRESIDENTIAL ELECTIONS…OUR CRASHED ECONOMY IS 100% YOUR FAULT.  

THERE MIGHT HAVE BEEN 81M  VOTES BIT THERE WAS NOT 81M VOTERS 

FUCK ALL YOU THAT CHEATED ANS SCREWED EVERY SINGLE AMERICAN",1502257133437566981,Reply Tweet,
0,1532424202086666240,Thu Jun 02 18:09:35 +0000 2022,"(re-upload)
She's got worship-able buns~!
Caught you gazing, me meow~❤️
Purrhaps you'd like to join your queen~?

Support me for more here:
https://t.co/F7Y88D5LD4

https://t.co/KPo9GDSkA4

Kitty modeled by Zy0n7~! @RaulBP87 https://t.co/WoQHIguPvG",1274797105471684617,Retweet,1532293749354676224
0,1532424201931477006,Thu Jun 02 18:09:35 +0000 2022,"Next Bomb Is Forex Reserves. 

Pakistan only has a few weeks of Dollar reserves left. 

Yes a few weeks only. Allah save Pakistan. 

کہاں لا کر کھڑا کردیا ہمیں۔ تُف ہے تُف",1250431751907733504,Retweet,1532404638472884225
0,1532424201822515201,Thu Jun 02 18:09:35 +0000 2022,The President of the United States of America has fouled up his family so badly that his own son felt comfortable sending him his homemade porn. Even his dogs are poorly behaved. This is a terrifying time to be an American.,963227288409137153,Original Tweet,
0,1532424201801326592,Thu Jun 02 18:09:35 +0000 2022,"If watching porn makes you so angry, you want to go shoot up a school, you’re watching the wrong porn.",770322917880107008,Retweet,1532122891151712257
0,1532424201604321287,Thu Jun 02 18:09:35 +0000 2022,"I knew that the Johnny Depp and Amber Heard case would become a Twitter gender war. Remember, anyone can be a victim of domestic abuse, be it a man or a woman. Congratulations to Johnny Depp.",1152868096694243328,Retweet,1532137790602878976
0,1532424201226924034,Thu Jun 02 18:09:35 +0000 2022,"Political figures are trying to pass laws ensuring Johnny Depp vs Amber Heard cannot happen again.

It's literally happening now.

Theyre using mainstream media talking points to ensure male domestic abuse survivors can be silenced AGAIN. https://t.co/NeyLMcaUUN",1502075624789360650,Retweet,1532305447973183490
0,1532424200828293120,Thu Jun 02 18:09:35 +0000 2022,"@teddyallison @hodgetwins When the Government changes the amendment... ""regular ass people"" reporting to authorities that someone they know is breaking a federal or state law can be rewarded. That's what the new abortion laws are doing. They can get prosecuted for having or assisting with abortion.",1424775769297854474,Reply Tweet,
0,1532424200794869761,Thu Jun 02 18:09:35 +0000 2022,"The pro-abortion industry loves to say that prior to Roe, women were prosecuted all over the country for having an abortion. This is a  lie. 
https://t.co/cDGp8YHGK4 https://t.co/VAyebKqN4d",9729112,Retweet,1521988068252823565
0,1532424200689950721,Thu Jun 02 18:09:35 +0000 2022,"In 2020, American animal rights group People for the Ethical Treatment of Animals (PETA) accused Ramaphosa of breeding and selling animals to be shot and killed at his farm. He denied the allegations WATCH: https://t.co/mYQE7GZD0t https://t.co/ay8azssk0M",276829687,Retweet,1532359997061009408
0,1532424200358699008,Thu Jun 02 18:09:35 +0000 2022,"🏟 MATCHDAY

Tonight, the African adventure starts in the CL group stages!

21:30 🆚 #EgyLions 🇪🇬 
22:00 🆚 #EgyLions 🇪🇬

We’re playing the same team (Home and Away games), looking to start the journey with a perfect 6/6 🥷

#TrustTheProject ❤️🖤 https://t.co/haYSppx5s3",1518316677632507904,Retweet,1532406737957007364
0,1532424200115302401,Thu Jun 02 18:09:35 +0000 2022,if u betting on a domestic abuse trial u prolly got a problem 💀 https://t.co/w1dJuFim4P,818705118,Retweet,1532227900866543617
0,1532424200069140481,Thu Jun 02 18:09:35 +0000 2022,"READERS BUFFET (Indie Author)
#action #adventure #dystopian #paranormal #postapocalyptic #syfy #thriller #western  #shortstories #KindleUnlimited   
Pick a genre and enjoy!
* Young teen to adult *
https://t.co/DkCYRIrpbj                  
https://t.co/3KieI9EL7G",65484074,Retweet,1532389534427713536
0,1532424199624605698,Thu Jun 02 18:09:34 +0000 2022,Adult life is constantly saying to your friends let’s do something soon and suddenly 6 months have gone by,328858004,Retweet,1532086748255338497
0,1532424199423156224,Thu Jun 02 18:09:34 +0000 2022,".؜  dick  teen  slut  webcam  milf  hooker  pussy  sex  blowjob 

fisting  ؜  milf  bbw  hentai  nude  cam  anal  ass  blonde 

porno  ؜  anal  bbw  fisting  lesbian  pornhub  milf  boobs  orgy",1428719851527303171,Original Tweet,
0,1532424199205138433,Thu Jun 02 18:09:34 +0000 2022,"These are photos by South African photographer Paul Shiakallis of the Queens of Marok - marok meaning “rocker” in Setswana. 

These women defy the patriarchal standard set for them in spite of constant pushback, and inspire me to no end. Wanted to share the beauty + strength‼️ https://t.co/tcepLVEcAg",486276461,Retweet,1532370859050123268
0,1532424199167389701,Thu Jun 02 18:09:34 +0000 2022,"Saffron-clad Hindu sadhus are fraud (opening scene of film). But Peer Baba is Allah ka Banda. He is not only big in size but also in powers. Every ghost is scared of him.

Film Laxmii, co-produced and lead role by @akshaykumar, who played Asif, perfect match for Hindu girl Rashmi https://t.co/uuCPAoZXqn",1250049822112878595,Retweet,1532411334209327106
0,1532424198727028744,Thu Jun 02 18:09:34 +0000 2022,The states with the strictest abortion laws are also the states with the loosest gun laws.,1464718770166022154,Retweet,1532404212205817859
0,1532424198559244289,Thu Jun 02 18:09:34 +0000 2022,if u betting on a domestic abuse trial u prolly got a problem 💀 https://t.co/w1dJuFim4P,753434911042736128,Retweet,1532227900866543617
0,1532424198521507851,Thu Jun 02 18:09:34 +0000 2022,Why are Republicans siding with increased oil company profits over the American consumer?,1004111918443966464,Retweet,1531998286982402048
0,1532424198496436225,Thu Jun 02 18:09:34 +0000 2022,The most nominated African Artist for the #BETAwards “@wizkidayo” 🏆 https://t.co/rmVlNcn3qJ,788960723888144384,Retweet,1532354322339713027
0,1532424198303408130,Thu Jun 02 18:09:34 +0000 2022,Adult life is constantly saying to your friends let’s do something soon and suddenly 6 months have gone by,904092935083499524,Retweet,1532086748255338497
0,1532424198139875329,Thu Jun 02 18:09:34 +0000 2022,if u betting on a domestic abuse trial u prolly got a problem 💀 https://t.co/w1dJuFim4P,541872911,Retweet,1532227900866543617
0,1532424197858897920,Thu Jun 02 18:09:34 +0000 2022,"@bookingcom It's 2022 and you don't have email validation for bookings? Someone in the UK booked w/my email address. I canceled it out of caution, so expect an angry customer due to your lack of basic account management practices and an unexpected £49 cancel fee. Shoddy business.",19830870,Original Tweet,
0,1532424197653385218,Thu Jun 02 18:09:34 +0000 2022,"These are photos by South African photographer Paul Shiakallis of the Queens of Marok - marok meaning “rocker” in Setswana. 

These women defy the patriarchal standard set for them in spite of constant pushback, and inspire me to no end. Wanted to share the beauty + strength‼️ https://t.co/tcepLVEcAg",1327116588600922113,Retweet,1532370859050123268
0,1532424197636558848,Thu Jun 02 18:09:34 +0000 2022,Nothing hurts an African parent like seeing their son with long hair,1528042412148412416,Retweet,1532396514668171275
0,1532424197401624576,Thu Jun 02 18:09:34 +0000 2022,How to Crochet an African Flower Pouch Purse https://t.co/wTA5IQBXTM via @YouTube,32459165,Original Tweet,
0,1532424197343002624,Thu Jun 02 18:09:34 +0000 2022,"An attorney for miners wounded and arrested during the ""Marikana massacre"" in August 2012 is hoping their civil suit for almost R1bn in compensation ends with an apology from President Cyril Ramaphosa. https://t.co/EGZ84s8Wtp",1118558352861220864,Retweet,1532419295023620096
0,1532424197036617728,Thu Jun 02 18:09:34 +0000 2022,"@amir_is_queer Oooh! Transformation and transmutation have to be among my favorite things in fiction and/or fantasy, so it's awesome to hear!
And haha, that is a god-tier move if you have shape-shifting magic! Lord knows I'd abuse it like that.",3476440034,Reply Tweet,
0,1532424197011816448,Thu Jun 02 18:09:34 +0000 2022,Adult life is constantly saying to your friends let’s do something soon and suddenly 6 months have gone by,1072441206196527104,Retweet,1532086748255338497
